# includes transmission of PBM2R and S-BSL7R (same curves as static_optics),
# and a 0.5% reflectance coating at each optic.  Does not include any radiation
# darkening.
3800, 0.067242498
3900, 0.200925574
4000, 0.375507572
4200, 0.702177211
4400, 0.8553816
4600, 0.917075998
4800, 0.941133605
5000, 0.953732664
5500, 0.970322512
6000, 0.978179351
6500, 0.98211965
7000, 0.987056905
8000, 0.98804594
9000, 0.98804594
